"","lon","lat","dp1","dp2","dp3","dp4","dp5"
"26923",-124.25,33.45,669066.076017321,440475.391211291,552644.602645378,1102727.3557669,1494799.01178879
"26924",-124.15,33.45,659811.714432354,436321.242051186,550949.324322404,1102790.52418608,1494758.33131374
"26925",-124.05,33.45,650559.465392741,432318.794544253,549396.966566892,1102922.34220262,1494765.47316972
"26926",-123.95,33.45,641309.428946582,428472.304054503,547988.745623567,1103122.7850503,1494820.43666211
"26927",-123.85,33.45,632061.710849368,424786.011186101,546725.776751304,1103391.81509218,1494923.21644539
"26928",-123.75,33.45,622816.422984019,421264.125197629,545609.069963292,1103729.38185567,1495073.80252578
"26929",-123.65,33.45,613573.683818342,417910.806273898,544639.526104738,1104135.42207951,1495272.18026599
"26930",-123.55,33.45,604333.618903889,414730.146744344,543817.933302588,1104609.85977256,1495518.33039225
"26931",-123.45,33.45,595096.361420602,411726.151365165,543144.9638192,1105152.60628419,1495812.22900354
"26932",-123.35,33.45,585862.052772169,408902.716811443,542621.171338742,1105763.56038627,1496153.84758302
"26933",-123.25,33.45,576630.843237722,406263.610554885,542246.988711572,1106442.60836644,1496543.15301164
"26934",-123.15,33.45,567402.892686071,403812.449331304,542022.726177851,1107189.62413254,1496980.10758399
"26935",-123.05,33.45,558178.371359618,401552.677428958,541948.570087273,1108004.46932796,1497464.6690262
"26936",-122.95,33.45,548957.460735923,399487.545052845,542024.582127243,1108886.99345765,1497996.79051609
"26937",-122.85,33.45,539740.354475965,397620.087040252,542250.699066904,1109837.03402455,1498576.42070538
"26938",-122.75,33.45,530527.259469428,395953.102217942,542626.733019502,1110854.41667614,1499203.50374396
"26939",-122.65,33.45,521318.396988648,394489.133700418,543152.372220568,1111938.95536079,1499877.97930632
"26940",-122.55,33.45,512114.003964565,393230.450430804,543827.182314389,1113090.45249359,1500599.78261993
"26941",-122.45,33.45,502914.334399865,392179.030260399,544650.608136432,1114308.69913143,1501368.84449565
"26942",-122.35,33.45,493719.660936671,391336.544849461,545621.975974774,1115593.47515678,1502185.09136014
"26943",-122.25,33.45,484530.27659871,390704.34665014,546740.496289205,1116944.54946989,1503048.44529019
"26944",-122.15,33.45,475346.496730813,390283.45820306,548005.266862732,1118361.6801892,1503958.82404891
"26945",-122.05,33.45,466168.661162075,390074.563942317,549415.276356656,1119844.61485921,1504916.14112385
"26946",-121.95,33.45,456997.136623045,390078.004660733,550969.408237262,1121393.09066572,1505920.30576691
"26947",-121.85,33.45,447832.319452064,390293.774739171,552666.445039589,1123006.83465793,1506971.22303601
"26948",-121.75,33.45,438674.638631472,390721.522192291,554505.072931712,1124685.5639769,1508068.79383849
"26949",-121.65,33.45,429524.559201004,391360.551529909,556483.886541379,1126428.98609005,1509212.91497628
"26950",-121.55,33.45,420382.586103531,392209.829379828,558601.394005963,1128236.79903122,1510403.47919259
"26951",-121.45,33.45,411249.268527541,393267.992766736,560856.022206129,1130108.69164588,1511640.37522028
"26952",-121.35,33.45,402125.204821865,394533.35989386,563246.122143787,1132044.34384103,1512923.48783176
"26953",-121.25,33.45,393011.048071284,396003.943231298,565769.974425391,1134043.42683936,1514252.69789033
"26954",-121.15,33.45,383907.512437493,397677.464678475,568425.794812625,1136105.60343724,1515627.88240304
"26955",-121.05,33.45,374815.38038885,399551.372538966,571211.739803968,1138230.52826613,1517048.91457488
"26956",-120.95,33.45,365735.510965213,401622.860024558,574125.912212297,1140417.84805692,1518515.66386432
"26957",-120.85,33.45,356668.849251784,403888.884992223,577166.366705787,1142667.2019068,1520027.99604015
"26958",-120.75,33.45,347616.437269447,406346.190612377,580331.11528161,1144978.22154828,1521585.77323951
"26959",-120.65,33.45,338579.426529765,408991.326669201,583618.132644441,1147350.53161986,1523188.8540271
"26960",-120.55,33.45,329559.092552697,411820.671203014,587025.361464386,1149783.74993802,1524837.09345552
"26961",-120.45,33.45,320556.851705961,414830.452220028,590550.717491623,1152277.48777006,1526530.34312663
"26962",-120.35,33.45,311574.280799866,418016.769215037,594192.094507849,1154831.35010743,1528268.45125396
"26963",-120.25,33.45,302613.139963862,421375.614276838,597947.369097312,1157444.93593922,1530051.26272599
"26964",-120.15,33.45,293675.39944509,424902.892573091,601814.405222945,1160117.83852531,1531878.61917036
"26965",-120.05,33.45,284763.271110991,428594.442039998,605791.058595722,1162849.64566891,1533750.35901887
"26966",-119.95,33.45,275879.245614084,432446.05213144,609875.180827886,1165639.93998816,1535666.31757332
"26967",-119.85,33.45,267026.136396858,436453.481511415,614064.623363104,1168488.29918636,1537626.32707193
"26968",-119.75,33.45,258207.131989373,440612.474601563,618357.241178809,1171394.29632055,1539630.21675653
"26969",-119.65,33.45,249425.858396045,444918.776922246,622750.896258128,1174357.5000682,1541677.81294027
"26970",-119.55,33.45,240686.453799255,449368.14918991,627243.460830641,1177377.47499157,1543768.93907589
"26971",-119.45,33.45,231993.658347571,453956.380155579,631832.820382985,1180453.78179956,1545903.41582448
"26972",-119.35,33.45,223352.922472578,458679.29818868,636516.87644187,1183585.97760672,1548081.06112462
"26973",-119.25,33.45,214770.538021643,463532.781627074,641293.549133412,1186773.61618926,1550301.69026193
"26974",-119.15,33.45,206253.79753916,468512.767928233,646160.7795239,1190016.24823762,1552565.11593892
"26975",-119.05,33.45,197811.188311008,473615.261667847,651116.531748137,1193313.42160565,1554871.14834506
"26976",-118.95,33.45,189452.629332974,478836.341441129,656158.794932335,1196664.68155589,1557219.59522711
"26977",-118.85,33.45,181189.761177422,484172.165728808,661285.584919289,1200069.57100097,1559610.26195953
"26978",-118.75,33.45,173036.30076234,489618.977794382,666494.945804027,1203527.63074088,1562042.95161506
"26979",-118.65,33.45,165008.475110545,495173.109682196,671784.951288694,1207038.39969587,1564517.46503532
"26980",-118.55,33.45,157125.54994921,500830.985387096,677153.705865589,1210601.4151349,1567033.60090134
"26981",-118.45,33.45,149410.469679402,506589.1232665,682599.345837577,1214216.21289952,1569591.15580415
"26982",-118.35,33.45,141890.623410156,512444.137764582,688120.040185153,1217882.32762293,1572189.92431518
"26983",-118.25,33.45,134598.744863492,518392.740516314,693713.991289429,1221599.29294422,1574829.69905655
"26984",-118.15,33.45,127573.937774188,524431.740896464,699379.435520289,1225366.64171766,1577510.27077114
"26985",-118.05,33.45,120862.786343729,530558.046075405,705114.643698793,1229183.90621687,1580231.42839245
"26986",-117.95,33.45,114520.453200364,536768.660640137,710917.921442736,1233050.61833395,1582992.95911416
"26987",-117.85,33.45,108611.574834818,543060.685835076,716787.609404037,1236966.30977333,1585794.64845936
"26988",-117.75,33.45,103210.630648229,549431.318473251,722722.083406338,1240930.51224041,1588636.2803494
"26989",-117.65,33.45,98401.2983174806,555877.849564648,728719.754490917,1244942.75762484,1591517.63717237
"26990",-117.55,33.45,94274.1680550131,562397.662704476,734779.068878676,1249002.57817857,1594438.49985112
"26991",-117.45,33.45,90922.1906656577,568988.232260303,740898.507855606,1253109.50668844,1597398.64791076
"26992",-117.35,33.45,88433.5572749286,575647.121393378,747076.587588795,1257263.07664348,1600397.8595457
"26993",-117.25,33.45,86882.4899372461,582371.979945863,753311.858879666,1261462.8223968,1603435.91168609
"26994",-117.15,33.45,86319.5459798314,589160.542222441,759602.906860763,1265708.27932211,1606512.5800637
"26995",-117.05,33.45,86763.9615399153,596010.624691597,765948.350642045,1269998.98396494,1609627.63927717
"26996",-116.95,33.45,88200.5102012798,602920.123629021,772346.842912252,1274334.47418849,1612780.86285661
"26997",-116.85,33.45,90581.9999961004,609887.012722867,778797.069500595,1278714.28931417,1615972.02332753
"26998",-116.75,33.45,93836.5110534207,616909.340658133,785297.748903638,1283137.97025694,1619200.89227407
"26999",-116.65,33.45,97876.9927295565,623985.22869524,791847.631781903,1287605.05965542,1622467.24040147
"27000",-116.55,33.45,102610.636477529,631112.868255751,798445.500430419,1292115.10199676,1625770.83759782
"27001",-116.45,33.45,107946.28749467,638290.518526394,805090.16822709,1296667.64373653,1629111.452995
"27002",-116.35,33.45,113799.294742483,645516.504090861,811780.479062506,1301262.23341351,1632488.85502881
"27003",-116.25,33.45,120094.034163288,652789.21259734,818515.306754459,1305898.42175944,1635902.81149835
"27004",-116.15,33.45,126764.712448606,660107.092468444,825293.554450238,1310575.76180401,1639353.08962444
"27005",-116.05,33.45,133755.088996751,667468.650658977,832114.154019443,1315293.80897486,1642839.45610729
"27006",-115.95,33.45,141017.622733612,674872.45046594,838976.065439866,1320052.12119301,1646361.67718321
"27007",-115.85,33.45,148512.38594641,682317.109394275,845878.27617873,1324850.25896345,1649919.51868047
"27008",-115.75,33.45,156205.948795463,689801.297080982,852819.80057137,1329687.78546133,1653512.74607424
"27009",-115.65,33.45,164070.340934647,697323.733279578,859799.679199246,1334564.26661349,1657141.1245406
"27010",-115.55,33.45,172082.135916042,704883.185906254,866816.978268977,1339479.27117579,1660804.41900963
"27011",-133.95,33.35,1570474.48424078,1159162.67716889,1128218.94231899,1395375.21265301,1720230.90134163
"27012",-133.85,33.35,1561171.12067702,1150637.58723269,1120371.74905285,1390154.90455574,1716163.08314721
"27013",-133.75,33.35,1551867.52695788,1142120.97000006,1112542.00081318,1384969.36190326,1712127.1501745
"27014",-133.65,33.35,1542563.70766415,1133613.02526617,1104730.07690264,1379818.98287959,1708123.3336856
"27015",-133.55,33.35,1533259.66743222,1125113.95859476,1096936.36649218,1374704.16889134,1704151.86525387
"27016",-133.45,33.35,1523955.41095579,1116623.98152181,1089161.26891051,1369625.32452463,1700212.97672369
"27017",-133.35,33.35,1514650.94298775,1108143.31176744,1081405.19394224,1364582.85749873,1696306.90016933
"27018",-133.25,33.35,1505346.26834199,1099672.17345647,1073668.56213463,1359577.17861604,1692433.86785275
"27019",-133.15,33.35,1496041.3918954,1091210.79734799,1065951.80511328,1354608.70170861,1688594.11218055
"27020",-133.05,33.35,1486736.31858991,1082759.42107435,1058255.36590693,1349677.84358091,1684787.86565988
"27021",-132.95,33.35,1477431.05343455,1074318.28939004,1050579.69928154,1344785.02394876,1681015.36085343
"27022",-132.85,33.35,1468125.60150765,1065887.65443079,1042925.27208379,1339930.66537449,1677276.83033348
"27023",-132.75,33.35,1458819.96795914,1057467.77598354,1035292.56359419,1335115.19319803,1673572.50663493
"27024",-132.65,33.35,1449514.15801283,1049058.92176755,1027682.06589001,1330339.03546396,1669902.62220745
"27025",-132.55,33.35,1440208.17696895,1040661.36772734,1020094.28421804,1325602.62284438,1666267.40936671
"27026",-132.45,33.35,1430902.03020658,1032275.3983379,1012529.73737747,1320906.38855761,1662667.10024456
"27027",-132.35,33.35,1421595.72318639,1023901.30692274,1004988.95811289,1316250.76828243,1659101.92673844
"27028",-132.25,33.35,1412289.26145333,1015539.39598538,997472.493517557,1311636.20006799,1655572.12045973
"27029",-132.15,33.35,1402982.65063945,1007189.97755487,989980.905447035,1307063.12423923,1652077.91268132
"27030",-132.05,33.35,1393675.89646696,998853.373546016,982514.770943197,1302531.98329764,1648619.53428419
"27031",-131.95,33.35,1384369.00475121,990529.916134911,975074.68266869,1298043.22181745,1645197.21570317
"27032",-131.85,33.35,1375061.98140396,982219.948150553,967661.249351848,1293597.28633707,1641811.18687179
"27033",-131.75,33.35,1365754.83243672,973923.823483183,960275.096242005,1289194.62524572,1638461.67716631
"27034",-131.65,33.35,1356447.56396418,965641.907510184,952916.865575182,1284835.68866528,1635148.9153489
"27035",-131.55,33.35,1347140.18220789,957374.577540276,945587.217050033,1280520.92832712,1631873.12950999
"27036",-131.45,33.35,1337832.69349998,949122.223276859,938286.828313917,1276250.7974441,1628634.54700985
"27037",-131.35,33.35,1328525.10428711,940885.247301362,931016.395458891,1272025.7505775,1625433.39441935
"27038",-131.25,33.35,1319217.42113459,932664.065577476,923776.633527395,1267846.2434989,1622269.89746
"27039",-131.15,33.35,1309909.65073059,924459.107977224,916568.27702733,1263712.73304702,1619144.28094322
"27040",-131.05,33.35,1300601.79989063,916270.818829815,909392.080456161,1259625.67697949,1616056.7687089
"27041",-130.95,33.35,1291293.87556223,908099.657494315,902248.818833595,1255585.53381942,1613007.5835633
"27042",-130.85,33.35,1281985.88482972,899946.098957166,895139.288242374,1251592.76269689,1609996.94721629
"27043",-130.75,33.35,1272677.83491935,891810.634455596,888064.306376504,1247647.82318538,1607025.08021787
"27044",-130.65,33.35,1263369.73320449,883693.772128124,881024.713096324,1243751.17513293,1604092.20189422
"27045",-130.55,33.35,1254061.58721123,875596.037693249,874021.370989568,1239903.27848834,1601198.53028304
"27046",-130.45,33.35,1244753.40462408,867517.975157542,867055.165937549,1236104.59312222,1598344.28206848
"27047",-130.35,33.35,1235445.19329201,859460.14755439,860127.007685464,1232355.57864298,1595529.6725154
"27048",-130.25,33.35,1226136.96123476,851423.13771461,853237.830415651,1228656.6942079,1592754.91540335
"27049",-130.15,33.35,1216828.71664939,843407.549070308,846388.593322573,1225008.39832916,1590020.22295989
"27050",-130.05,33.35,1207520.46791717,835414.006493262,839580.281188062,1221411.14867511,1587325.80579371
"27051",-129.95,33.35,1198212.22361083,827443.15716919,832813.904955286,1217865.40186659,1584671.87282723
"27052",-129.85,33.35,1188903.99250204,819495.671509341,826090.502299674,1214371.61326874,1582058.63122894
"27053",-129.75,33.35,1179595.78356934,811572.244100733,819411.138194855,1210930.23677803,1579486.28634548
"27054",-129.65,33.35,1170287.60600641,803673.594696545,812776.90547155,1207541.72460491,1576955.04163337
"27055",-129.55,33.35,1160979.46923075,795800.469248042,806188.925367036,1204206.52705207,1574465.0985907
"27056",-129.45,33.35,1151671.38289276,787953.64097946,799648.348062665,1200925.09228847,1572016.65668848
"27057",-129.35,33.35,1142363.35688528,780133.911507313,793156.353206695,1197697.86611932,1569609.91330199
"27058",-129.25,33.35,1133055.40135356,772342.112005468,786714.150419358,1194525.29175216,1567245.06364205
"27059",-129.15,33.35,1123747.52670582,764579.104417423,780322.979776983,1191407.80955924,1564922.30068626
"27060",-129.05,33.35,1114439.74362422,756845.782717053,773984.112271569,1188345.85683629,1562641.81511021
"27061",-128.95,33.35,1105132.06307645,749143.07421912,767698.85024204,1185339.86755808,1560403.79521886
"27062",-128.85,33.35,1095824.49632792,741471.940940726,761468.527773088,1182390.27213085,1558208.42687799
"27063",-128.75,33.35,1086517.0549545,733833.381014762,755294.511057171,1179497.49714181,1556055.89344584
"27064",-128.65,33.35,1077209.75085603,726228.430156327,749178.198715002,1176661.96510611,1553946.37570496
"27065",-128.55,33.35,1067902.59627041,718658.16318288,743121.022069502,1173884.0942114,1551880.05179436
"27066",-128.45,33.35,1058595.60378853,711123.695588743,737124.445367869,1171164.29806032,1549857.097142
"27067",-128.35,33.35,1049288.78636998,703626.185174318,731189.965946115,1168502.98541121,1547877.68439766
"27068",-128.25,33.35,1039982.15735949,696166.833730109,725319.114330107,1165900.55991728,1545941.9833662
"27069",-128.15,33.35,1030675.73050444,688746.888775346,719513.454266774,1163357.41986466,1544050.16094142
"27070",-128.05,33.35,1021369.51997317,681367.645350647,713774.582678916,1160873.95790948,1542202.38104034
"27071",-127.95,33.35,1012063.54037436,674030.447863672,708104.129536669,1158450.56081454,1540398.80453823
"27072",-127.85,33.35,1002757.8067775,666736.691986308,702503.75763845,1156087.60918573,1538639.58920416
"27073",-127.75,33.35,993452.334734475,659487.826601307,696975.162293893,1153785.47720859,1536924.88963736
"27074",-127.65,33.35,984147.14030236,652285.355795673,691520.070901089,1151544.53238547,1535254.85720429
"27075",-127.55,33.35,974842.240067568,645130.840897387,686140.242410229,1149365.13527355,1533629.63997662
"27076",-127.45,33.35,965537.651171344,638025.902551177,680837.466665545,1147247.63922419,1532049.38266999
"27077",-127.35,33.35,956233.391336744,630972.222828161,675613.563617373,1145192.39012391,1530514.22658378
"27078",-127.25,33.35,946929.478897223,623971.547363138,670470.382396078,1143199.7261375,1529024.30954186
"27079",-127.15,33.35,937625.932826894,617025.687512083,665409.800239572,1141269.97745351,1527579.76583435
"27080",-127.05,33.35,928322.772772609,610136.522521146,660433.721266247,1139403.46603275,1526180.72616057
"27081",-126.95,33.35,919020.019087988,603306.001697012,655544.075085301,1137600.50535998,1524827.31757303
"27082",-126.85,33.35,909717.692869499,596536.146566821,650742.815236659,1135861.40019932,1523519.66342274
"27083",-126.75,33.35,900415.815994802,589829.053014167,646031.917453086,1134186.44635379,1522257.88330572
"27084",-126.65,33.35,891114.411163455,583186.893375683,641413.377737512,1132575.93042939,1521042.09301085
"27085",-126.55,33.35,881813.501940187,576611.918480706,636889.21024918,1131030.12960404,1519872.40446906
"27086",-126.45,33.35,872513.112800951,570106.459614173,632461.444992991,1129549.311402,1518748.925704
"27087",-126.35,33.35,863213.269181894,563672.930380477,628132.125307165,1128133.73347392,1517671.76078411
"27088",-126.25,33.35,853913.997531562,557313.828443396,623903.305145468,1126783.64338309,1516641.00977625
"27089",-126.15,33.35,844615.325366486,551031.737114405,619777.046151268,1125499.27839828,1515656.76870086
"27090",-126.05,33.35,835317.281330504,544829.326758745,615755.414522095,1124280.86529347,1514719.12948874
"27091",-125.95,33.35,826019.895258038,538709.355985556,611840.477664754,1123128.62015493,1513828.17993954
"27092",-125.85,33.35,816723.198241678,532674.672585199,608034.300642677,1122042.74819599,1512984.00368184
"27093",-125.75,33.35,807427.22270442,526728.214173661,604338.942418984,1121023.44357987,1512186.68013503
"27094",-125.65,33.35,798132.002476895,520873.008500643,600756.451900559,1120070.88925086,1511436.28447299
"27095",-125.55,33.35,788837.572880051,515112.173374768,597288.863790549,1119185.25677438,1510732.88758956
"27096",-125.45,33.35,779543.970813709,509448.916156132,593938.194258815,1118366.70618588,1510076.55606583
"27097",-125.35,33.35,770251.234851464,503886.532763629,590706.43644208,1117615.38584935,1509467.35213937
"27098",-125.25,33.35,760959.405342535,498428.406141739,587595.555787926,1116931.43232525,1508905.33367537
"27099",-125.15,33.35,751668.52452108,493078.004129353,584607.485259085,1116314.97024857,1508390.55413972
"27100",-125.05,33.35,742378.636623682,487838.876671517,581744.120416933,1115766.11221689,1507923.06257406
"27101",-124.95,33.35,733089.788015709,482714.652314012,579007.314405436,1115284.95868897,1507502.90357286
"27102",-124.85,33.35,723802.027327313,477709.033920636,576398.872859134,1114871.59789391,1507130.11726254
"27103",-124.75,33.35,714515.405599975,472825.793553951,573920.548761018,1114526.10575112,1506804.73928264
"27104",-124.65,33.35,705229.976444526,468068.766462464,571574.037278203,1114248.54580128,1506526.80076903
"27105",-124.55,33.35,695945.796211723,463441.844120775,569360.970605242,1114038.9691484,1506296.32833924
"27106",-124.45,33.35,686662.924176554,458948.966274422,567282.912846642,1113897.41441322,1506113.34407998
"27107",-124.35,33.35,677381.422737556,454594.111948083,565341.354971504,1113823.90769781,1505977.86553661
"27108",-124.25,33.35,668101.357632616,450381.289384744,563537.709874361,1113818.4625617,1505889.90570491
"27109",-124.15,33.35,658822.798172836,446314.524894323,561873.307577025,1113881.08000949,1505849.47302494
"27110",-124.05,33.35,649545.817496271,442397.850603429,560349.390606613,1114011.74848989,1505856.571377
"27111",-123.95,33.35,640270.492843501,438635.291113138,558967.109584841,1114210.44390632,1505911.20007984
"27112",-123.85,33.35,630996.905857274,435030.849089125,557727.519063246,1114477.12963898,1506013.35389096
"27113",-123.75,33.35,621725.14290871,431588.489827939,556631.573637915,1114811.75657831,1506163.02300909
"27114",-123.65,33.35,612455.29545279,428312.124864338,555680.124376013,1115214.26316991,1506360.19307882
"27115",-123.55,33.35,603187.460416314,425205.594707413,554873.915584411,1115684.57547061,1506604.84519741
"27116",-123.45,33.35,593921.740621745,422272.650816846,554213.581948424,1116222.60721577,1506896.95592373
"27117",-123.35,33.35,584658.245250906,419516.936954916,553699.646065896,1116828.25989755,1507236.49728927
"27118",-123.25,33.35,575397.090352941,416941.970073917,553332.516398737,1117501.42285404,1507623.43681138
"27119",-123.15,33.35,566138.399401505,414551.120921769,553112.485660452,1118241.97336898,1508057.73750854
"27120",-123.05,33.35,556882.303906847,412347.594570049,553039.729654481,1119049.77678204,1508539.35791774
"27121",-122.95,33.35,547628.944089142,410334.411087444,553114.306574005,1119924.68660921,1509068.25211395
"27122",-122.85,33.35,538378.469620306,408514.386597037,553336.156769791,1120866.54467317,1509644.36973159
"27123",-122.75,33.35,529131.040442549,406890.11496677,553705.102988166,1121875.18124341,1510267.65598809
"27124",-122.65,33.35,519886.82767298,405463.950388435,554220.851076938,1122950.41518573,1510938.05170943
"27125",-122.55,33.35,510646.014605001,404237.991100681,554882.991152723,1124092.05412081,1511655.49335758
"27126",-122.45,33.35,501408.797818679,403214.064505502,555690.99921889,1125299.89459167,1512419.91306001
"27127",-122.35,33.35,492175.388414109,402393.713915173,556644.239219313,1126573.72223945,1513231.23864103
"27128",-122.25,33.35,482946.013383866,401778.187147597,557741.965509313,1127913.31198743,1514089.393655
"27129",-122.15,33.35,473720.917143038,401368.427162719,558983.325721646,1129318.42823276,1514994.29742143
"27130",-122.05,33.35,464500.36323825,401165.064901753,560367.364002292,1130788.8250455,1515945.86506186
"27131",-121.95,33.35,455284.636260361,401168.414454954,561893.024587964,1132324.24637479,1516944.00753851
"27132",-121.85,33.35,446074.043989524,401378.470643829,563559.155695033,1133924.42626153,1517988.63169463
"27133",-121.75,33.35,436868.919805958,401794.909061067,565364.513687556,1135589.08905736,1519079.64029662
"27134",-121.65,33.35,427669.625405268,402417.088567469,567307.767490803,1137317.94964938,1520216.93207764
"27135",-121.55,33.35,418476.553863778,403244.056201185,569387.503215628,1139110.71369037,1521400.40178301
"27136",-121.45,33.35,409290.133107161,404274.554412048,571602.228958575,1140967.07783393,1522629.94021694
"27137",-121.35,33.35,400110.829844997,405507.030493993,573950.379742567,1142886.72997427,1523905.43429099
"27138",-121.25,33.35,390939.154045202,406939.648052774,576430.32256336,1144869.34949017,1525226.76707377
"27139",-121.15,33.35,381775.664035756,408570.300315401,579040.361507713,1146914.60749267,1526593.81784219
"27140",-121.05,33.35,372620.972337579,410396.625062585,581778.742910359,1149022.16707617,1528006.46213404
"27141",-120.95,33.35,363475.752352249,412416.020946769,584643.660518226,1151191.68357241,1529464.57180177
"27142",-120.85,33.35,354340.746052365,414625.664945939,587633.260632127,1153422.80480706,1530968.01506766
"27143",-120.75,33.35,345216.772851982,417022.530697659,590745.647197966,1155715.17135838,1532516.6565801
"27144",-120.65,33.35,336104.739870637,419603.407458093,593978.886821719,1158068.41681767,1534110.35747099
"27145",-120.55,33.35,327005.653849147,422364.919436919,597331.013684566,1160482.16805106,1535748.97541435
"27146",-120.45,33.35,317920.63503044,425303.545270187,600800.034336979,1162956.04546223,1537432.3646858
"27147",-120.35,33.35,308850.933387107,428415.63740868,604383.9323529,1165489.66325578,1539160.37622314
"27148",-120.25,33.35,299797.947662682,431697.441218171,608080.672827562,1168082.62970078,1540932.85768778
"27149",-120.15,33.35,290763.24780049,435145.113609583,611888.206704852,1170734.54739423,1542749.65352712
"27150",-120.05,33.35,281748.601468226,438754.741040087,615804.474922515,1173445.01352403,1544610.60503763
"27151",-119.95,33.35,272756.005556113,442522.356750389,619827.412365636,1176213.62013109,1546515.55042875
"27152",-119.85,33.35,263787.723741722,446443.957127551,623954.951621098,1179039.9543704,1548464.32488752
"27153",-119.75,33.35,254846.331488772,450515.517106458,628185.026527676,1181923.59877054,1550456.76064375
"27154",-119.65,33.35,245934.770197917,454733.004545672,632515.575518338,1184864.13149155,1552492.6870359
"27155",-119.55,33.35,237056.412677957,459092.393534542,636944.544753101,1187861.12658067,1554571.93057741
"27156",-119.45,33.35,228215.142686234,463589.676607878,641469.891042379,1190914.15422582,1556694.31502354
"27157",-119.35,33.35,219415.452036816,468220.875861777,646089.584562215,1194022.78100647,1558859.6614386
"27158",-119.25,33.35,210662.559746252,472982.052979421,650801.611364079,1197186.57014172,1561067.78826362
"27159",-119.15,33.35,201962.558944963,477869.318188724,655603.975683079,1200405.08173528,1563318.51138426
"27160",-119.05,33.35,193322.598911861,482878.838184551,660494.70204941,1203677.8730172,1565611.64419904
"27161",-118.95,33.35,184751.111691782,488006.843057095,665471.837208693,1207004.49858207,1567946.99768776
"27162",-118.85,33.35,176258.095447215,493249.632274886,670533.451857636,1210384.51062357,1570324.38048005
"27163",-118.75,33.35,167855.47009598,498603.579776022,675677.642201946,1213817.45916511,1572743.59892411
"27164",-118.65,33.35,159557.524980299,504065.138224779,680902.531343961,1217302.89228647,1575204.45715544
"27165",-118.55,33.35,151381.483272789,509630.842492846,686206.270507746,1220840.35634622,1577706.75716558
"27166",-118.45,33.35,143348.213244365,515297.312425338,691587.040109712,1224429.3961998,1580250.29887091
"27167",-118.35,33.35,135483.121481711,521061.254951707,697043.050682949,1228069.55541313,1582834.88018122
"27168",-118.25,33.35,127817.265497586,526919.46560052,702572.543663492,1231760.37647169,1585460.29706828
"27169",-118.15,33.35,120388.718425528,532868.829475585,708173.792046828,1235501.40098481,1588126.34363418
"27170",-118.05,33.35,113244.197945425,538906.321748552,713845.100922811,1239292.16988528,1590832.81217945
"27171",-117.95,33.35,106440.919768323,545029.007720547,719584.807897055,1243132.22362404,1593579.49327094
"27172",-117.85,33.35,100048.528095381,551234.042502476,725391.283406746,1247021.10235992,1596366.17580942
"27173",-117.75,33.35,94150.7582582603,557518.670360459,731262.930938531,1250958.3461445,1599192.64709675
"27174",-117.65,33.35,88846.1724352935,563880.223769709,737198.187155982,1254943.49510177,1602058.69290283
"27175",-117.55,33.35,84246.8995225115,570316.122216852,743195.521943802,1258976.08960289,1604964.09753197
"27176",-117.45,33.35,80473.9657820194,576823.870787421,749253.438375706,1263055.67043567,1607908.64388888
"27177",-117.35,33.35,77647.924549944,583401.05857219,755370.472612573,1267181.77896911,1610892.11354421
"27178",-117.25,33.35,75874.6567562167,590045.356922794,761545.193737147,1271353.95731268,1613914.28679954
"27179",-117.15,33.35,75228.647918931,596754.517584302,767776.203531302,1275571.74847052,1616974.94275173
"27180",-117.05,33.35,75738.7487662861,603526.370729485,774062.136201479,1279834.69649055,1620073.85935685
"27181",-116.95,33.35,77382.0990873363,610358.822917023,780401.658057656,1284142.34660844,1623210.81349336
"27182",-116.85,33.35,80088.9681768656,617249.854993364,786793.46715086,1288494.24538652,1626385.58102471
"27183",-116.75,33.35,83756.3034803864,624197.519955736,793236.292873902,1292889.94084763,1629597.93686127
"27184",-116.65,33.35,88264.4626282867,631199.940791668,799728.895529754,1297328.98260398,1632847.6550215
"27185",-116.55,33.35,93491.8878488142,638255.30830852,806270.065871635,1301810.92198105,1636134.50869252
"27186",-116.45,33.35,99325.075912585,645361.878964685,812858.624618624,1306335.31213657,1639458.2702898
"27187",-116.35,33.35,105663.74581943,652517.972712633,819493.421950341,1310901.70817461,1642818.71151618
"27188",-116.25,33.35,112422.423676511,659721.970862395,826173.336983922,1315509.66725493,1646215.60342009
"27189",-116.15,33.35,119529.878550757,666972.313972943,832897.277236337,1320158.74869759,1649648.71645291
"27190",-116.05,33.35,126927.527562149,674267.499777591,839664.178074787,1324848.51408281,1653117.82052554
"27191",-115.95,33.35,134567.514120939,681606.081148622,846473.002157723,1329578.52734639,1656622.68506417
"27192",-115.85,33.35,142410.834807999,688986.664105365,853322.738868826,1334348.35487046,1660163.07906513
"27193",-115.75,33.35,150425.680422469,696407.905869117,860212.403746028,1339157.56556996,1663738.77114887
"27194",-115.65,33.35,158586.040097292,703868.512967601,867141.037907529,1344005.73097459,1667349.52961311
"27195",-115.55,33.35,166870.560434636,711367.239391007,874107.707476541,1348892.42530668,1670995.12248504
"27196",-133.95,33.25,1570876.35464052,1163648.11480802,1134206.42908111,1404557.49410696,1730204.21386339
"27197",-133.85,33.25,1561564.68629697,1155146.03111182,1126391.56944895,1399364.95782434,1726154.7003469
"27198",-133.75,33.25,1552252.75323351,1146652.81417474,1118594.60056812,1394207.23192886,1722137.02634052
